x,WaferMPW41_slot11_thinresist_strip_Chip1_WG1,WaferMPW41_slot11_thinresist_strip_Chip1_WG2,WaferMPW41_slot11_thinresist_strip_Chip1_WG3,WaferMPW41_slot11_thinresist_strip_Chip1_WG4,WaferMPW41_slot11_thinresist_strip_Chip1_WG5,WaferMPW41_slot11_thinresist_strip_Chip1_WG6,WaferMPW41_slot11_thinresist_strip_Chip33_WG1,WaferMPW41_slot11_thinresist_strip_Chip33_WG2,WaferMPW41_slot11_thinresist_strip_Chip33_WG3,WaferMPW41_slot11_thinresist_strip_Chip33_WG4,WaferMPW41_slot11_thinresist_strip_Chip33_WG5,WaferMPW41_slot11_thinresist_strip_Chip33_WG6
1584.6612,,,,,0.0000074449262684,,,,,,,
1584.6653,0.0000441459014837,,,,,,,,,,0.000008431599781,
1584.666,,,,,,0.0000073483515735,,,,,,
1584.6664,,,,0.0000071262293204,,,,,,,,
1584.6665,,0.0000312460397254,,,,,,,,,,
1584.6666,,,,,,,0.0000446733392891,,,,,0.0000061477817326
1584.6669,,,0.0000221347872866,,0.0000079548062786,,,,,0.0000135563295771,,
1584.667,,,,,,,,0.0000283907284029,,,,
1584.6671000000001,,,,,,,,,0.0000188932826859,,,
1584.6755,0.0000443676035502,,,,,,,,,,,
1584.6757,,,,,,,,,,,0.0000087821308625,
1584.6761,,,,,,0.0000083829545474,,,,,,
1584.6765,,,,0.0000072084967542,,,,,,,,
1584.6766,,0.0000314409226121,,,,,0.0000447269740107,,,,,
1584.6768,,,,,,,,,,0.0000145864632941,,0.0000053467465477
1584.6769000000002,,,,,,,,,0.000019688908651,,,
1584.6770000000001,,,0.0000221490918193,,0.0000078351604316,,,,,,,
1584.6772,,,,,,,,0.0000285945534415,,,,
1584.6893,0.0000440565054305,,,,,,,,,,,
1584.6896,,,,,,,,,,,0.0000087898215497,
1584.6898,,,,,,0.0000088257684183,,,,,,
1584.6902,,,,0.0000065455278673,,,,,,,,
1584.6903,,,,,,,0.0000447824022558,,,,,
1584.6904,,0.0000319683604175,,,,,,,,,,
1584.6906000000001,,,,,,,,,,0.0000143870529428,,0.000005424722076
1584.6906999999999,,,0.000022576405172,,,,,,,,,
1584.6908,,,,,0.0000078120892795,,,,0.0000194189342437,,,
1584.6909,,,,,,,,0.0000282101500488,,,,
1584.7005,0.0000440153817181,,,,,,,,,,,
1584.7009,,,,,,,,,,,0.0000080184736362,
1584.7012,,,,,,0.0000084278444774,,,,,,
1584.7015,,,,0.0000062266512941,,,,,,,,
1584.7016,,0.0000320774233842,,,,,,,,,,
1584.7018,,,,,,,0.0000447323400294,,,,,
1584.702,,,,,0.0000069557918323,,,,,,,
1584.7021,,,0.0000217038978008,,,,,0.0000274824633379,,0.0000138283485285,,0.0000065306840042
1584.7022,,,,,,,,,0.0000189648017113,,,
1584.7101,0.0000438526803919,,,,,,,,,,,
1584.7104000000002,,,,,,,,,,,0.0000081214866441,
1584.7107,,,,,,0.0000078768307503,,,,,,
1584.7110000000002,,0.0000324403736158,,,,,,,,,,
1584.7112,,,,0.000006777665476,,,,,,,,
1584.7114000000001,,,,,,,0.0000446465201094,,,,,0.0000057816914705
1584.7115000000001,,,,,0.0000066565889938,,,,,,,
1584.7116,,,,,,,,,0.0000184963646461,,,
1584.7117,,,,,,,,,,0.0000138573213917,,
1584.7118,,,0.0000215876825678,,,,,0.0000264526206593,,,,
1584.7213,0.0000441602023784,,,,,,,,,,,
1584.7216,,,,,,,,,,,0.0000079866395026,
1584.722,,,,,,0.0000083698996605,,,,,,
1584.7223000000001,,0.0000319486935041,,,,,,,,,,
1584.7226,,,,0.0000070870628406,,,,,,,,
1584.7228,,,,,,,0.0000445463956567,,,,,0.0000066431757659
1584.7229000000002,,,,,,,,0.0000258268482867,0.0000181691739272,,,
1584.723,,,,,0.0000069033912951,,,,,0.0000139177700476,,
1584.7231,,,0.0000226461343118,,,,,,,,,
1584.7329,0.0000436828267993,,,,,,,,,,,
1584.7335,,,,,,,,,,,0.0000086657046268,
1584.7336,,,,,,0.0000079950459622,,,,,,
1584.7340000000002,,,,0.0000064444811869,,,,,,,,
1584.7342,,,,,,,0.00004439442273,,,,,
1584.7342999999998,,0.0000321346378769,,,,,,,,,,0.0000063375337049
1584.7345,,,,,0.0000072519551395,,,0.0000258036052401,,,,
1584.7346,,,0.0000229447177844,,,,,,0.0000185410626727,0.0000131596571009,,
1584.7419,0.0000438204988313,,,,,,,,,,,
1584.7425,,,,,,,,,,,0.0000089958475655,
1584.7427000000002,,,,,,0.0000076575697676,,,,,,
1584.7432000000001,,,,0.0000061488549363,,,,,,,,
1584.7433,,0.0000323402491631,,,,,0.0000442460259364,,,,,
1584.7434,,,,,,,,0.0000260753695329,,,,0.0000057448496591
1584.7436,,,,,0.00000802795239,,,,,,,
1584.7437,,,0.0000215984109673,,,,,,,,,
1584.7438000000002,,,,,,,,,,0.0000127463517856,,
1584.7439000000002,,,,,,,,,0.0000192115367099,,,
1584.7481,0.0000433860332123,,,,,,,,,,,
1584.7486,,,,,,,,,,,0.000008034212442,
1584.7488,,,,,,0.0000068819299486,,,,,,
1584.7492,,,,0.0000066719694587,,,,,,,,
1584.7494000000002,,,,,,,,,,,,0.0000057584420574
1584.7495000000001,,0.0000319612081512,,,,,0.000044119082304,,,,,
1584.7497,,,,,,,,0.0000265402304649,,,,
1584.7499,,,,,0.0000082055430539,,,,0.0000191632607311,0.000012770495232,,
1584.75,,,0.0000206651166081,,,,,,,,,
1584.7564,0.0000437847411376,,,,,,,,,,,
1584.7566,,,,,,,,,,,0.0000076822498158,
1584.7568,,,,,,0.0000081796106315,,,,,,
1584.7572,,,,0.0000066839520514,,,,,,,,
1584.7573,,0.0000316787190968,,,,,,,,,,
1584.7575,,,,,,,,,,,,0.0000071448284871
1584.7576,,,,,,,0.0000438580464106,,,,,
1584.7577,,,,,,,,0.0000271677890851,0.000018165599613,,,
1584.7578,,,,,0.0000074324070738,,,,,0.0000131115484692,,
1584.758,,,0.0000222545786528,,,,,,,,,
1584.769,0.0000438061942987,,,,,,,,,,,
1584.7694999999999,,,,,,0.0000075869274951,,,,,,
1584.7697,,,,,,,,,,,0.0000091936472018,
1584.7703000000001,,,,0.0000063699039856,,,,,,,,
1584.7704,,0.0000313926502713,,,,,,,,,,0.0000067188257162
1584.7705,,,,,,,0.0000436077352788,,,,,
1584.7706,,,,,,,,0.0000273000950983,,,,
1584.7707,,,0.0000228392309509,,0.0000080365371105,,,,,,,
1584.7708,,,,,,,,,,0.0000134357896968,,
1584.7709,,,,,,,,,0.0000184069685929,,,
1584.7817,0.0000435237052443,,,,,,,,,,,
1584.7822,,,,,,0.0000067821365519,,,,,,
1584.7825,,,,,,,,,,,0.0000075770904004,
1584.7830999999999,,,,0.0000059635740399,,,,,,,,
1584.7832,,,,,,,,,,,,0.0000071121003202
1584.7834,,,,,,,0.000043516552978,0.0000274216763501,,,,
1584.7835000000002,,0.0000310028844979,0.0000226836818911,,,,,,,,,
1584.7838,,,,,,,,,0.0000191257131519,0.0000141477612488,,
1584.7839000000001,,,,,0.0000078528655649,,,,,,,
1584.7926,0.0000434986723121,,,,,,,,,,,
1584.7930000000001,,,,,,,,,,,0.0000065136937337,
1584.7936000000002,,,,0.0000061729983827,,0.0000072287057264,,,,,,
1584.794,,0.0000302269254462,,,,,0.0000433717286796,,,,,
1584.7942,,,,,,,,,,,,0.0000073928831625
1584.7944,,,,,,,,0.0000279276573565,,,,
1584.7945,,,,,,,,,,0.0000148239651026,,
1584.7946,,,,,,,,,0.0000190828031918,,,
1584.7947000000001,,,0.0000216448970605,,0.0000076504165918,,,,,,,
1584.8036,0.000043908108637,,,,,,,,,,0.0000088189726739,
1584.8039999999999,,,,0.0000068581439336,,0.000007500009815,,,,,,
1584.8044000000002,,0.000030201892514,,,,,0.0000431947264588,,,,,
1584.8046,,,,,,,,,0.0000192830520973,,,0.0000066226084527
1584.8048000000001,,,,,,,,,,0.000014715049474,,
1584.805,,,,,0.0000074674608186,,,0.0000284425768768,,,,
1584.8051,,,0.0000219345420192,,,,,,,,,
1584.8155,0.0000439796240244,,,,,,,,,,,
1584.8156000000001,,,,,,,,,,,0.0000093064973044,
1584.8158,,,,,,0.0000084112116383,,,,,,
1584.8163000000002,,,,,,,,,,,,0.0000066226084527
1584.8164,,,,0.0000068413328336,,,0.000043124997319,,,,,
1584.8165,,0.0000301661348203,,,,,,,,,,
1584.8166,,,0.0000227534110309,,,,,,0.0000195619686565,,,
1584.8167,,,,,0.0000077153363236,,,,,0.0000146059555846,,
1584.8168,,,,,,,,0.0000288502233161,,,,
1584.8256,0.0000437364651589,,,,,,,,,,,
1584.8259,,,,,,,,,,,0.0000088753076852,
1584.8261,,,,,,0.0000084337461885,,,,,,
1584.8267,,,,,,,,,,,,0.000006438937362
1584.8268,,,,,,,0.0000429855390394,,,,,
1584.8269,,,,0.0000069788629844,,,,,,,,
1584.827,,,,,0.0000068490235208,,,,,0.0000146050624608,,
1584.8271000000002,,0.0000304075038002,0.0000223976130656,,,,,,,,,
1584.8272,,,,,,,,0.0000289843192149,0.000019064926164,,,
1584.8327000000002,,,,,,,,,,,0.0000081465250332,
1584.833,0.0000439349241788,,,,,,,,,,,
1584.8334,,,,,,0.0000078770099208,,,,,,
1584.8338,,,,0.0000069182351581,,,,,,,,
1584.8339,,,,,,,0.0000428550192737,,,,,
1584.8341,,0.0000297763690469,,,,,,,,,,0.0000053912781368
1584.8345000000002,,,,,0.0000060757083702,,,,0.0000191668368643,,,
1584.8346,,,0.0000216323824134,,,,,0.0000290951684292,,0.0000144870264194,,
1584.8394,,,,,,,,,,,0.0000077328622865,
1584.8397,0.000044278207497,,,,,,,,,,,
1584.8400000000001,,,,,,0.0000076584638009,,,,,,
1584.8401999999999,,,,0.0000066744732976,,,,,,,,
1584.8403,,0.0000300678002532,,,,,,,,,,
1584.8404,,,,,,,0.0000428085331805,,,,,
1584.8405,,,,,,,,,,,,0.0000057986812863
1584.8408,,,,,,,,,0.0000190345308511,0.0000140129141073,,
1584.8409,,,,,0.0000062710041675,,,0.0000290021998808,,,,
1584.8410000000001,,,0.0000209207901207,,,,,,,,,
1584.8508000000002,,,,,,,,,,,0.0000089309278337,
1584.8509000000001,0.0000442209930043,,,,,,,,,,,
1584.8509999999999,,,,,,0.0000074349109127,,,,,,
1584.8514,,,,,,,,,,,,0.0000070208907346
1584.8517,,0.0000309170645778,,,,,,,,,,
1584.8518000000001,,,,0.0000070493269959,,,0.0000429622959928,,,,,
1584.8519000000001,,,0.0000224673422053,,,,,,,0.0000142412973219,,
1584.852,,,,,0.0000075685065895,,,,0.0000185035169125,,,
1584.8520999999998,,,,,,,,0.0000286374634015,,,,
1584.8639,0.0000445195764769,,,,,,,,,,0.0000083638187789,
1584.8642,,,,,,0.0000083321638158,,,,,,
1584.8647,,,,,,,,,,,,0.0000065092226578
1584.8648,,,,,,,0.0000430767213402,,,,,
1584.8649,,,,0.0000071174654295,0.0000081831876741,,,,,,,
1584.865,,0.0000316983860102,,,,,,,,,,
1584.8651,,,,,,,,0.0000283281515294,,0.0000147797909449,,
1584.8652,,,0.000023338059691,,,,,,0.0000177776200871,,,
1584.8742,,,,,,,,,,,0.000008250074643,
1584.8743,0.0000447663078376,,,,,,,,,,,
1584.8748,,,,,,0.0000086535428636,,,,,,
1584.8751,,,,0.0000070348405643,,,,,,,,
1584.8753000000002,,0.0000315607139783,,,,,,,,,,0.0000064178339017
1584.8754,,,,,,,0.0000432251217717,,,,,
1584.8756,,,,,,,,0.0000283156368823,,,,
1584.8757,,,,,,,,,0.0000179403214133,,,
1584.8758,,,,,0.0000080526324382,,,,,,,
1584.876,,,,,,,,,,0.0000145295907714,,
1584.8761,,,0.0000228803510254,,,,,,,,,
1584.8842000000002,,,,,,,,,,,0.0000094629840532,
1584.8844,0.0000446840640507,,,,,,,,,,,
1584.8846,,,,,,0.0000083715085566,,,,,,
1584.8849000000002,,,,0.0000068243434725,,,,,,,,
1584.885,,,,,,,,,,,,0.000006771227163
1584.8851,,0.0000311673720716,,,,,,,,,,
1584.8853000000001,,,,,,,0.0000434253670392,0.0000285963396891,,,,
1584.8855,,,,,0.0000072013426688,,,,,,,
1584.8856,,,,,,,,,0.0000183318752534,,,
1584.8858,,,0.0000219846042455,,,,,,,,,
1584.8859,,,,,,,,,,0.0000143452034536,,
1584.8955,0.0000447716738563,,,,,,,,,,,
1584.8959,,,,,,0.0000079199317042,,,,,0.0000100331335489,
1584.8964,,,,,,,,,,,,0.0000062772637648
1584.8965,,,,0.0000066989741754,,,,,,,,
1584.8967,,0.0000312424635922,,,,,,,,,,
1584.8968000000002,,,,,,,0.0000436685259046,,,,,
1584.8969,,,,,0.0000073411974881,,,0.000029250717489,,,,
1584.8971000000001,,,,,,,,,0.000018884344172,0.0000146038109961,,
1584.8972,,,0.000021879113774,,,,,,,,,
1584.9067,0.0000450041043223,,,,,,,,,,,
1584.9070000000002,,,,,,0.0000079320925579,,,,,,
1584.9071,,,,,,,,,,,0.0000094645938589,
1584.9077,,,,0.0000069287871156,,,,,,,,
1584.9078,,,,,,,,,,,,0.0000055542036534
1584.9080000000001,,,,,,,0.000043981410272,,,,,
1584.9081,,0.0000312514057441,,,,,,,,,,
1584.9081999999999,,,,,0.0000063021229835,,,0.0000296869729937,,,,
1584.9083,,,0.0000220042711589,,,,,,,0.0000143940287671,,
1584.9084,,,,,,,,,0.0000197085792024,,,
1584.9152000000001,0.0000449987383035,,,,,,,,,,,
1584.9156,,,,,,,,,,,0.0000088542046797,
1584.9159000000002,,,,0.000006707022294,,,,,,,,
1584.9160000000002,,,,,,0.0000068170102168,,,,,,
1584.9163,,,,,,,,,,,,0.0000057800816649
1584.9164,,0.000030877727113,,,,,,,,,,
1584.9165,,,,,,,0.0000441441115981,,,,,
1584.9168,,,,,,,,,0.0000198373090825,,,
1584.9169,,,,,,,,0.0000299837665807,,,,
1584.9170000000001,,,0.000021264069801,,0.0000066968286774,,,,,0.0000134563561005,,
1584.922,0.0000449486760772,,,,,,,,,,0.0000086050768004,
1584.9223000000002,,,,,,0.0000060898369156,,,,,,
1584.9227,,,,0.0000060676602516,,,,,,,,
1584.9229,,0.0000302251355606,,,,,,,,,,0.0000066966495069
1584.923,,,,,,,0.0000443962089776,,,,,
1584.9231,,,,,,,,0.0000300087995129,,,,
1584.9234999999999,,,0.0000205632059078,,,,,,,,,
1584.9236,,,,,,,,,0.0000191042599909,0.000012389918993,,
1584.9237,,,,,0.0000077677368608,,,,,,,
1584.9306000000001,,,,,,0.0000069538245953,,,,,,
1584.9307000000001,0.0000450935003755,,,,,,,,,,0.0000096786679933,
1584.931,,,,,,,,,,,,0.0000062284398155
1584.9314,,,,0.0000064462697082,,,0.0000445857294835,,,,,
1584.9317,,,,,,,,0.0000295868485409,,,,
1584.9318,,0.0000318378442898,,,,,,,,,,
1584.9319,,,0.0000213159182749,,0.000008031886864,,,,,,,
1584.9321,,,,,,,,,0.0000181352043001,0.0000134230913318,,
1584.9433,,,,,,0.0000083069462562,,,,,,
1584.9433999999999,0.0000449933759228,,,,,,,,,,0.0000083040849859,
1584.9437,,,,,,,,,,,,0.0000064959886004
1584.944,,,,0.0000066102684286,,,0.0000448646460427,,,,,
1584.9443,,,,,0.0000082881679191,,,,,,,
1584.9444,,0.0000329660215357,,,,,,,,,,
1584.9445,,,0.0000234077888308,,,,,,0.0000184802738659,,,
1584.9446,,,,,,,,0.0000292614458886,,,,
1584.9449000000002,,,,,,,,,,0.0000141601012729,,
1584.9548,,,,,,,,,,,0.0000080862555478,
1584.9549,0.000044988013542,,,,,,,,,,,
1584.9551000000001,,,,,,0.0000083294808064,,,,,,
1584.9554,,,,0.0000068617209763,,,,,,,,
1584.9556,,,,,,,0.0000449826475233,,,,,
1584.9559,,,,,,,,,0.0000179349572136,,,0.0000071044105425
1584.9560000000001,,0.0000329606591549,,,,,,,,0.0000143863380799,,
1584.9564,,,0.0000239709843299,,0.0000086404879767,,,0.0000291988690151,,,,
1584.9641000000001,,,,,,,,,,,0.0000084022694864,
1584.9647000000002,0.0000452061394753,,,,,0.0000086851987362,,,,,,
1584.9651000000001,,,,0.0000067615692387,,,,,,,,
1584.9653,,0.000031406954804,,,,,0.000045104225137,,,,,0.0000060302822931
1584.9654,,,,,,,,,,0.0000136203543661,,
1584.9656,,,,,,,,0.0000295206955343,0.0000178205300472,,,
1584.9657,,,0.0000239173459704,,,,,,,,,
1584.966,,,,,0.0000074493973443,,,,,,,
1584.974,,,,,,,,,,,0.0000092306681836,
1584.9745,,,,,,0.0000086939617177,,,,,,
1584.9748000000002,0.0000452329586551,,,,,,,,,,,
1584.975,,,,,,,,,,,,0.0000055170044106
1584.9752,,0.0000300320425595,,,,,0.0000451828964287,,,,,
1584.9753,,,,0.0000065972135417,,,,,,,,
1584.9755000000002,,,0.0000227158634516,,,,,,,0.000011650405213,,
1584.9756,,,,,0.0000068044919317,,,,0.0000194797248696,,,
1584.9757,,,,,,,,0.0000297620645142,,,,
1584.9851999999998,,,,,,,,,,,0.0000096885041785,
1584.9856000000002,0.0000449540420959,,,,,0.00000877587172,,,,,,
1584.9858,,,,,,,,,,,,0.0000065138729042
1584.9861,,,,,,,0.0000454171131423,,,,,
1584.9862,,,,0.0000064482369453,,,,,,,,
1584.9863,,0.0000311620096909,,,,,,,,,,
1584.9864,,,,,0.0000061157688833,,,,,,,
1584.9865,,,0.000023157481337,,,,,,0.0000202556802833,,,
1584.9867000000002,,,,,,,,0.0000296351208817,,,,
1584.9868999999999,,,,,,,,,,0.0000111970402941,,
1584.9948,,,,,,,,,,,0.0000092585669336,
1584.9951,0.0000449951621704,,,,,,,,,,,
1584.9954,,,,,,0.0000086578356786,,,,,,
1584.9957000000002,,,,0.000006429100722,,,,,,,,
1584.9958000000001,,0.0000322061532643,,,,,,,,,,
1584.9959000000001,,,,,,,0.0000453938700957,,,,,0.0000057704241954
1584.9961,,,,,0.000005767562925,,,,0.0000194117819774,,,
1584.9962,,,,,,,,,,0.0000099238604889,,
1584.9963,,,,,,,,0.0000295886347885,,,,
1584.9964000000002,,,0.0000227516211453,,,,,,,,,
1585.0027000000002,,,,,,,,,,,0.0000089014192781,
1585.0031000000001,,,,,,0.0000088572451205,,,,,,
1585.0032,0.0000451864725619,,,,,,,,,,,
1585.0035,,,,0.0000070443193181,,,,,,,,
1585.0037000000002,,,,,,,0.0000454403561889,,,,,0.0000056296753428
1585.0039,,0.0000319236642099,,,,,,0.0000293919656542,,,,
1585.004,,,,,,,,,,0.0000089656232376,,
1585.0041,,,,,,,,,0.0000181512950803,,,
1585.0042,,,,,0.0000061719256337,,,,,,,
1585.0043,,,0.0000223475508392,,,,,,,,,
1585.0091,,,,,,,,,,,0.0000095153845905,
1585.0095000000001,,,,,,0.0000089844015747,,,,,,
1585.0097,0.0000451292580692,,,,,,,,,,,
1585.0099,,,,,,,,,,,,0.0000052240607147
1585.0100000000002,,,,,,,0.0000455154477095,,,,,
1585.0101,,,,0.0000076886881288,,,,,,,,
1585.0103,,0.0000307060872728,,,,,,0.000029186354368,,,,
1585.0105,,,,,0.0000075860325524,,,,,,,
1585.0106,,,0.0000219291760004,,,,,,0.0000170463590621,,,
1585.0107,,,,,,,,,,0.0000104092396214,,
1585.0195,,,,,,,,,,,0.0000099374528872,
1585.0198,0.0000448735845566,,,,,0.0000078975763245,,,,,,
1585.0201000000002,,,,,,,,,,,,0.000005459953627
1585.0203999999999,,,,0.0000077151571531,,,0.0000454671753687,,,,,
1585.0206,,,,,0.0000078662787928,,,,,,,
1585.0207,,0.0000298979466606,,,,,,0.000029324022762,,,,
1585.0208000000002,,,,,,,,,0.0000166101071954,,,
1585.0209,,,0.000023019809305,,,,,,,,,
1585.021,,,,,,,,,,0.0000139989642776,,
1585.0318,,,,,,,,,,,0.0000093302833193,
1585.0320000000002,0.0000448682221759,,,,,0.0000082550823208,,,,,,
1585.0325,,,,,,,,,,,,0.0000054363467825
1585.0326,,,,0.0000073741048254,,,,,,,,
1585.0327000000002,,,,,,,0.0000454832661489,,,,,
1585.0328,,0.0000307811824314,,,,,,,,,,
1585.0329,,,,,,,,0.000029599363188,,,,
1585.0330000000001,,,,,,,,,0.0000167674443219,,,
1585.0331,,,,,0.0000079558785728,,,,,,,
1585.0332,,,0.0000228624739975,,,,,,,0.0000142845765367,,
1585.0429000000001,,,,,,,,,,,0.0000094526112662,
1585.0432,,,,,,0.0000088867536761,,,,,,
1585.0433,0.0000450344996352,,,,,,,,,,,
1585.0436,,,,0.0000069393390731,,,,,,,,
1585.0438000000001,,,,,,,,,,,,0.0000066966495069
1585.044,,,,,,,0.000045633452828,0.000029905098927,,,,
1585.0442,,0.0000307346963382,,,,,,,,,,
1585.0443,,,,,,,,,0.0000180207771336,0.0000125753786051,,
1585.0444,,,,,0.0000075322013799,,,,,,,
1585.0447,,,0.0000203826239158,,,,,,,,,
1585.0527,,,,,,,,,,,0.0000093808957899,
1585.053,,,,,,0.0000081170164776,,,,,,
1585.0532,0.0000450505904155,,,,,,,,,,,
1585.0535,,,,0.0000071861413744,,,,,,,,
1585.0536000000002,,,,,,,,,,,,0.0000056334311012
1585.0538,,,,,,,0.0000455941190012,,,,,
1585.054,,0.0000308437593048,,,,,,0.0000301339532598,,,,
1585.0541,,,,,,,,,,0.000012062816495,,
1585.0542,,,,,,,,,0.0000205185060622,,,
1585.0543,,,0.0000186912475328,,0.0000076854694271,,,,,,,
1585.064,,,,,,0.0000083859949882,,,,,0.000008463791346,
1585.0643,0.0000447984930361,,,,,,,,,,,
1585.0644000000002,,,,,,,,,,,,0.0000053045396271
1585.0645,,,,0.0000074749714258,,,,,,,,
1585.0649,,,,,,,0.0000455404806416,,,,,
1585.065,,0.0000308509115712,,,,,,,,,,
1585.0652,,,0.0000181369923666,,0.0000080250911196,,,,,,,
1585.0653,,,,,,,,0.0000301428917737,0.0000213641942537,0.0000140615593409,,
1585.0747,,,,,,,,,,,0.0000087866019385,
1585.0748,,,,,,0.00000901104886,,,,,,
1585.075,0.0000448253122158,,,,,,,,,,,
1585.0752000000002,,,,,,,,,,,,0.0000061415221353
1585.0755000000001,,,,0.000006909829608,,,,,,,,
1585.0757,,,,,,,0.0000456656343886,,,,,
1585.0758,,0.0000316626283166,,,,,,,,,,
1585.0759,,,0.0000204344723898,,,,,,,,,
1585.076,,,,,0.0000081120087998,,,,0.0000210620346479,,,
1585.0761,,,,,,,,0.0000300481333397,,0.0000137714769153,,
1585.0833,,,,,,,,,,,0.0000086485360953,
1585.0836000000002,,,,,,0.0000086934251158,,,,,,
1585.0837999999999,0.0000450112565886,,,,,,,,,,,
1585.0841,,,,,,,,,,,,0.0000067191840571
1585.0842000000002,,,,0.0000063859997681,,,,,,,,
1585.0843,,,,,,,0.000045737149776,,,,,
1585.0846000000001,,0.0000321739717037,,,,,,,,,,
1585.0847,,,,,,,,,,0.0000137076294777,,
1585.0848,,,0.0000228195640375,,,,,0.000029926555726,0.0000205900250876,,,
1585.0849,,,,,0.0000084933008111,,,,,,,
1585.0898000000002,,,,,,,,,,,0.000008764962331,
1585.0901,0.0000450559527962,,,,,0.0000083244731286,,,,,,
1585.0906,,,,0.0000064625442064,,,,,,,,0.0000063688307819
1585.0909000000001,,,,,,,0.000045749668061,,,,,
1585.0910000000001,,,,,,,,,0.0000191096223716,0.0000142486296681,,
1585.0910999999999,,0.0000324671927956,,,,,,0.0000295922109217,,,,
1585.0912,,,0.0000227677119256,,,,,,,,,
1585.0914,,,,,0.0000084984867499,,,,,,,
1585.098,,,,,,,,,,,0.0000094386614364,
1585.0983,,,,,,0.0000087687176347,,,,,,
1585.0984,0.0000450881343568,,,,,,,,,,,
1585.0987,,,,0.0000062516892285,,,,,,,,
1585.0988,,,,,,,0.000045737149776,,,,,
1585.0989000000002,,,,,,,,,,,,0.0000072360380727
1585.0991,,0.0000316518999171,0.0000224369468924,,,,,,,,,
1585.0993,,,,,0.0000082828028098,,,0.0000294330857287,0.0000174593697011,,,
1585.0994,,,,,,,,,,0.0000143911656778,,
1585.1107000000002,,,,,,,,,,,0.0000093478092822,
1585.1114000000002,,,,,,0.0000077149779827,,,,,,
1585.1116,0.0000450917104899,,,,,,,,,,,
1585.1118000000001,,,,,,,,,,,,0.0000070180294642
1585.1119,,,,,,,0.0000456799389212,,,,,
1585.112,,,,0.0000063965517256,,,,,,,,
1585.1122,,0.0000325244036503,0.0000228803510254,,,,,,0.00001809229434,0.0000149938659888,,
1585.1124,,,,,0.0000078553694038,,,,,,,
1585.1125000000002,,,,,,,,0.0000294652709272,,,,
1585.1225,,,,,,,,,,,0.0000091462543423,
1585.1234,,,,,,0.0000084405419329,,,,,,
1585.1237,0.0000451167434221,,,,,,,,,,,0.0000066794809754
1585.1238,,,,,,,0.0000456549059891,,,,,
1585.124,,,,0.0000070639916885,,,,,,,,
1585.1241,,0.000033300362702,,,,,,0.000029388389521,,0.0000150360719999,,
1585.1242,,,,,,,,,0.0000193349005713,,,
1585.1243000000002,,,0.000023867283744,,,,,,,,,
1585.1244000000002,,,,,0.00000699996599,,,,,,,
1585.1329,,,,,,,,,,,0.0000095608111224,
1585.1336,,,,,,0.0000086031095634,,,,,,
1585.1337,,,,,,,,,,,,0.0000074018253144
1585.1338,0.000045039862016,,,,,,,,,,,
1585.1339,,,,0.0000068495601226,,,,,,,,
1585.134,,,,,,,0.0000456996058347,,,,,
1585.1342,,,,,,,,,0.0000197157278308,,,
1585.1343,,0.000033502397855,,,,,,,,0.0000149654297275,,
1585.1345000000001,,,,,,,,0.0000288055271085,,,,
1585.1346,,,0.0000242856585828,,0.0000075964053394,,,,,,,
1585.1444,,,,,,,,,,,0.0000087771231847,
1585.1448,,,,,,0.0000073247438195,,,,,,
1585.1449,0.0000452705025964,,,,,,,,,,,
1585.145,,,,,,,,,,,,0.000006395836408
1585.1452000000002,,,,0.000006005065643,,,,,,,,
1585.1453000000001,,,,,,,0.0000455601475551,,,,,
1585.1454999999999,,0.0000328122623614,,,,,,,0.0000199177629838,,,
1585.1456,,,,,0.0000072748471212,,,,,0.0000145233316289,,
1585.1457,,,0.0000236759769905,,,,,0.0000278525621979,,,,
1585.1556,,,,,,,,,,,0.0000079127776189,
1585.1561000000002,,,,,,0.0000076235901361,,,,,,
1585.1562000000001,0.0000454582368548,,,,,,,,,,,
1585.1564,,,,,,,,,,,,0.0000059295939536
1585.1566,,,,,,,0.000045388507715,,,,,
1585.1567000000002,,,,0.0000059514127315,,,,0.0000270569398708,,,,
1585.1568,,0.0000326120134559,,,0.0000079973706306,,,,,,,
1585.157,,,0.0000231163576245,,,,,,,,,
1585.1571000000001,,,,,,,,,0.0000199302812689,,,
1585.1572,,,,,,,,,,0.0000139834046422,,
1585.1649,,,,,,,,,,,0.0000079903957158,
1585.1654,,,,,,0.0000078403463704,,,,,,
1585.1657,0.0000452365347883,,,,,,,,,,,
1585.1659,,,,,,,,,,,,0.0000068255949373
1585.1661000000001,,,,0.0000063042689362,,,0.0000453187785752,,,,,
1585.1664,,0.0000328480200551,,,0.0000074769386629,,,0.0000266582319455,,,,
1585.1665,,,,,,,,,,0.000013287350157,,
1585.1666,,,0.0000227748641919,,,,,,,,,
1585.1667,,,,,,,,,0.0000200661634153,,,
1585.1726,,,,,,,,,,,0.0000090881303549,
1585.1731000000002,,,,,,0.0000076786736827,,,,,,
1585.1732000000002,0.0000451703817816,,,,,,,,,,,
1585.1736,,,,0.0000063219740696,,,,,,,,0.0000070627402238
1585.1737,,,,,,,0.0000453652646684,,,,,
1585.174,,,,,,,,0.0000266653842118,,,,
1585.1741,,0.0000335184886353,,,,,,,0.0000202288647415,0.0000133680077852,,
1585.1742000000002,,,0.0000225835574383,,,,,,,,,
